Z,N,Nuclide,Mass,Mass Uncertainty (%),Half Life,M,N/P,Adj. N/P,P/N,Adj. P/N,M/P,M/N,M*N/P,M*P/N,Adj. M*N/P,Adj. M*P/N,N/Mass,P/Mass,Adj. N/Mass,Adj. P/Mass,Adj. N/Mass - Z,Adj. P/Mass - Z,Half Life (Seconds),Half Life Seconds Value,Magnitude of Value,isStable,(-ZM/N)^Adj. P/Mass,-ZM/N
110,170.0,Ds-280,280.160635,0.0003,11S 6,150.26,1.5454545454545454,0.5454545454545454,0.6470588235294118,0.3529411764705882,1.3659999999999999,0.8838823529411765,232.21999999999997,97.2270588235294,81.96,53.03294117647058,0.6067947411669737,0.3926318913433359,0.39320525883302626,0.607368108656664,-109.60679474116698,-109.39263189134334,11.0,1.1,1.0,0.0,,-97.2270588235294
110,171.0,Ds-281,281.163567,0.0003,9.6S +50 -25,153.24,1.5545454545454545,0.5545454545454545,0.6432748538011696,0.35672514619883045,1.3930909090909092,0.896140350877193,238.21854545454545,98.57543859649122,84.97854545454544,54.66456140350878,0.6081869063782364,0.39123134328424564,0.39181309362176364,0.6087686567157544,-109.60818690637824,-109.39123134328425,9.6,9.6,0.0,0.0,,-98.57543859649124
111,160.0,,,,,153.83,1.4414414414414414,0.4414414414414414,0.69375,0.30625,1.385855855855856,0.9614375000000001,221.73693693693696,106.71956250000001,67.90693693693693,47.11043750000001,,,,,,,,,,,,-106.71956250000001
111,161.0,Rg-272,272.153284,0.0001,3.8MS +14 -8,,1.4504504504504505,0.4504504504504505,0.6894409937888198,0.31055900621118016,,,,,,,0.5915783841873464,0.4078583890981084,0.40842161581265357,0.5921416109018915,-110.59157838418734,-110.40785838909811,0.0038,3.8,-3.0,0.0,,
111,162.0,,,,,142.77,1.4594594594594594,0.45945945945945943,0.6851851851851852,0.31481481481481477,1.2862162162162163,0.8812962962962964,208.36702702702704,97.8238888888889,65.59702702702702,44.94611111111111,,,,,,,,,,,,-97.8238888888889
111,163.0,Rg-274,274.15538399999997,0.0001,6MS +31 -3,142.64,1.4684684684684686,0.46846846846846857,0.6809815950920245,0.3190184049079755,1.285045045045045,0.8750920245398772,209.46234234234234,97.13521472392637,66.82234234234235,45.50478527607362,0.594553342786075,0.4048798837377566,0.40544665721392503,0.5951201162622435,-110.59455334278607,-110.40487988373776,0.006,6.0,-3.0,0.0,,-97.13521472392637
111,164.0,,,,,144.62,1.4774774774774775,0.4774774774774775,0.676829268292683,0.323170731707317,1.302882882882883,0.8818292682926829,213.6727927927928,97.88304878048781,69.0527927927928,46.73695121951219,,,,,,,,,,,,-97.88304878048781
111,165.0,,,,,145.26,1.4864864864864864,0.4864864864864864,0.6727272727272727,0.32727272727272727,1.3086486486486486,0.8803636363636363,215.927027027027,97.72036363636363,70.667027027027,47.53963636363636,,,,,,,,,,,,-97.72036363636363
111,166.0,,,,,147.49,1.4954954954954955,0.49549549549549554,0.6686746987951807,0.3313253012048193,1.3287387387387388,0.8884939759036146,220.57063063063066,98.6228313253012,73.08063063063064,48.8671686746988,,,,,,,,,,,,-98.6228313253012
111,167.0,Rg-278,278.161441,0.0002,4.2MS +76 -17,148.17,1.5045045045045045,0.5045045045045045,0.6646706586826348,0.33532934131736525,1.3348648648648647,0.8872455089820358,222.9224324324324,98.48425149700599,74.75243243243241,49.685748502994,0.6003707753297122,0.39904883869220387,0.39962922467028783,0.6009511613077961,-110.60037077532971,-110.39904883869221,0.004200000000000001,4.2,-3.0,0.0,,-98.48425149700599
111,168.0,Rg-279,279.162443,0.0002,0.17S +81 -8,150.43,1.5135135135135136,0.5135135135135136,0.6607142857142857,0.3392857142857143,1.3552252252252253,0.8954166666666667,227.67783783783787,99.39125,77.24783783783785,51.03875000000001,0.6018001497429223,0.39761795608014505,0.3981998502570777,0.602382043919855,-110.60180014974293,-110.39761795608014,0.17,1.7,-1.0,0.0,,-99.39125
111,169.0,Rg-280,280.164656,0.0002,3.6S +43 -13,151.57,1.5225225225225225,0.5225225225225225,0.6568047337278107,0.3431952662721893,1.3654954954954954,0.8968639053254438,230.76873873873873,99.55189349112426,79.19873873873874,52.01810650887573,0.6032167026807265,0.39619558578438246,0.39678329731927353,0.6038044142156176,-110.60321670268073,-110.39619558578438,3.6,3.6,0.0,0.0,,-99.55189349112426
111,171.0,,,,,154.96,1.5405405405405406,0.5405405405405406,0.6491228070175439,0.3508771929824561,1.3960360360360362,0.9061988304093568,238.7221621621622,100.5880701754386,83.76216216216217,54.371929824561406,,,,,,,,,,,,-100.5880701754386
111,172.0,,,,,157.53,1.5495495495495495,0.5495495495495495,0.6453488372093024,0.35465116279069764,1.4191891891891892,0.9158720930232558,244.10054054054052,101.6618023255814,86.57054054054053,55.868197674418596,,,,,,,,,,,,-101.6618023255814
111,173.0,,,,,158.86,1.5585585585585586,0.5585585585585586,0.6416184971098265,0.35838150289017345,1.4311711711711712,0.9182658959537573,247.59261261261264,101.92751445086705,88.73261261261263,56.93248554913296,,,,,,,,,,,,-101.92751445086705
112,160.0,,,,,155.7,1.4285714285714286,0.4285714285714286,0.7,0.30000000000000004,1.3901785714285713,0.9731249999999999,222.42857142857142,108.98999999999998,66.72857142857143,46.71,,,,,,,,,,,,-108.99
112,161.0,,,,,158.12,1.4375,0.4375,0.6956521739130435,0.30434782608695654,1.4117857142857144,0.9821118012422361,227.2975,109.99652173913043,69.17750000000001,48.12347826086957,,,,,,,,,,,,-109.99652173913044
112,165.0,Cn-277,277.163656,0.0001,0.69MS +69 -24,,1.4732142857142858,0.4732142857142858,0.6787878787878788,0.32121212121212117,,,,,,,0.5953161477996957,0.40409338517312676,0.40468385220030434,0.5959066148268732,-111.59531614779969,-111.40409338517313,0.00069,6.9,-4.0,0.0,,
112,166.0,,,,,150.35,1.4821428571428572,0.4821428571428572,0.6746987951807228,0.32530120481927716,1.3424107142857142,0.9057228915662651,222.84017857142857,101.44096385542167,72.49017857142857,48.909036144578316,,,,,,,,,,,,-101.44096385542169
112,167.0,,,,,152.43,1.4910714285714286,0.4910714285714286,0.6706586826347305,0.3293413173652695,1.360982142857143,0.9127544910179641,227.28401785714289,102.22850299401198,74.85401785714286,50.20149700598803,,,,,,,,,,,,-102.22850299401198
112,168.0,,,,,152.91,1.5,0.5,0.6666666666666666,0.33333333333333337,1.3652678571428571,0.9101785714285714,229.365,101.94,76.455,50.970000000000006,,,,,,,,,,,,-101.94
112,169.0,,,,,155.13,1.5089285714285714,0.5089285714285714,0.6627218934911243,0.3372781065088757,1.3850892857142856,0.9179289940828402,234.08008928571428,102.80804733727811,78.95008928571428,52.321952662721884,,,,,,,,,,,,-102.80804733727811
112,170.0,Cn-282,282.16986299999996,0.0002,1.0MS +48 -5,,1.5178571428571428,0.5178571428571428,0.6588235294117647,0.3411764705882353,,,,,,,0.6024739785906903,0.3969240329538666,0.3975260214093097,0.6030759670461334,-111.6024739785907,-111.39692403295386,0.001,1.0,-3.0,0.0,,
112,171.0,Cn-283,283.17247599999996,0.0002,4.0S +13 -7,,1.5267857142857142,0.5267857142857142,0.6549707602339181,0.3450292397660819,,,,,,,0.6038722492224139,0.3955186661573705,0.3961277507775861,0.6044813338426295,-111.60387224922242,-111.39551866615737,4.0,4.0,0.0,0.0,,
112,172.0,Cn-284,284.173329,0.0003,98MS +41 -23,158.82,1.5357142857142858,0.5357142857142858,0.6511627906976745,0.34883720930232553,1.4180357142857143,0.9233720930232557,243.90214285714285,103.41767441860465,85.08214285714287,55.40232558139534,0.6052644018538418,0.39412565702110625,0.3947355981461582,0.6058743429788938,-111.60526440185384,-111.3941256570211,0.098,9.8,-2.0,0.0,,-103.41767441860463
112,173.0,Cn-285,285.176182,0.0003,34S +17 -9,161.4,1.5446428571428572,0.5446428571428572,0.6473988439306358,0.35260115606936415,1.4410714285714286,0.9329479768786128,249.30535714285716,104.49017341040462,87.90535714285716,56.909826589595376,0.6066425280916343,0.39273967136568233,0.3933574719083657,0.6072603286343177,-111.60664252809164,-111.39273967136569,34.0,3.4,1.0,0.0,,-104.49017341040462
112,174.0,,,,,162.23,1.5535714285714286,0.5535714285714286,0.6436781609195402,0.3563218390804598,1.4484821428571428,0.9323563218390803,252.03589285714284,104.423908045977,89.80589285714285,57.80609195402299,,,,,,,,,,,,-104.423908045977
112,175.0,,,,,164.98,1.5625,0.5625,0.64,0.36,1.4730357142857142,0.9427428571428571,257.78125,105.5872,92.80125,59.392799999999994,,,,,,,,,,,,-105.5872
113,160.0,,,,,161.08,1.415929203539823,0.415929203539823,0.70625,0.29374999999999996,1.425486725663717,1.00675,228.0778761061947,113.76275000000001,66.9978761061947,47.317249999999994,,,,,,,,,,,,-113.76275000000001
113,161.0,,,,,161.6,1.424778761061947,0.4247787610619469,0.7018633540372671,0.2981366459627329,1.430088495575221,1.0037267080745342,230.24424778761062,113.42111801242235,68.64424778761061,48.17888198757764,,,,,,,,,,,,-113.42111801242235
113,162.0,,,,,163.64,1.4336283185840708,0.4336283185840708,0.6975308641975309,0.30246913580246915,1.4481415929203538,1.0101234567901234,234.59893805309733,114.14395061728393,70.95893805309734,49.496049382716045,,,,,,,,,,,,-114.14395061728393
113,165.0,Nh-278,278.170709,0.0001,0.2MS +12 -2,,1.4601769911504425,0.4601769911504425,0.6848484848484848,0.3151515151515152,,,,,,,0.5931609427648258,0.4062253729237898,0.4068390572351742,0.5937746270762102,-112.59316094276483,-112.40622537292379,0.0002,2.0,-4.0,0.0,,
113,168.0,,,,,158.89,1.4867256637168142,0.48672566371681425,0.6726190476190477,0.32738095238095233,1.4061061946902653,0.9457738095238094,236.2258407079646,106.87244047619048,77.3358407079646,52.01755952380951,,,,,,,,,,,,-106.87244047619046
113,169.0,Nh-282,282.17562000000004,0.0002,73MS +134 -29,159.24,1.4955752212389382,0.49557522123893816,0.6686390532544378,0.33136094674556216,1.409203539823009,0.9422485207100593,238.15539823008854,106.47408284023669,78.91539823008851,52.76591715976332,0.5989177945281027,0.40045982711050654,0.4010822054718973,0.5995401728894935,-112.5989177945281,-112.40045982711051,0.073,7.3,-2.0,0.0,,-106.47408284023669
113,170.0,Nh-283,283.176067,0.0002,0.10S +49 -5,,1.5044247787610618,0.5044247787610618,0.6647058823529411,0.33529411764705885,,,,,,,0.6003332195442915,0.39904502240297024,0.39966678045570847,0.6009549775970298,-112.6003332195443,-112.39904502240297,0.1,1.0,-1.0,0.0,,
113,171.0,Nh-284,284.178156,0.0002,0.48S +58 -17,,1.5132743362831858,0.5132743362831858,0.6608187134502924,0.3391812865497076,,,,,,,0.6017352016317539,0.3976378817800479,0.39826479836824613,0.6023621182199521,-112.60173520163175,-112.39763788178004,0.48,4.8,-1.0,0.0,,
113,173.0,,,,,164.48,1.5309734513274336,0.5309734513274336,0.653179190751445,0.34682080924855496,1.455575221238938,0.9507514450867052,251.81451327433626,107.43491329479767,87.33451327433627,57.045086705202316,,,,,,,,,,,,-107.43491329479768
113,174.0,,,,,166.48,1.5398230088495575,0.5398230088495575,0.6494252873563219,0.3505747126436781,1.4732743362831857,0.9567816091954022,256.3497345132743,108.11632183908046,89.86973451327432,58.36367816091953,,,,,,,,,,,,-108.11632183908046
113,175.0,,,,,167.42,1.5486725663716814,0.5486725663716814,0.6457142857142857,0.3542857142857143,1.4815929203539822,0.9566857142857143,259.27876106194685,108.1054857142857,91.8587610619469,59.31451428571429,,,,,,,,,,,,-108.1054857142857
113,176.0,,,,,169.73,1.5575221238938053,0.5575221238938053,0.6420454545454546,0.3579545454545454,1.5020353982300885,0.964375,264.35823008849553,108.974375,94.62823008849557,60.75562499999999,,,,,,,,,,,,-108.974375
113,177.0,,,,,170.83,1.5663716814159292,0.5663716814159292,0.6384180790960452,0.3615819209039548,1.511769911504425,0.9651412429378532,267.5832743362832,109.06096045197741,96.7532743362832,61.769039548022604,,,,,,,,,,,,-109.06096045197741
114,172.0,Fl-286,286.18360099999995,0.0002,0.16S +7 -3,,1.5087719298245614,0.5087719298245614,0.6627906976744186,0.33720930232558144,,,,,,,0.6010127743133683,0.3983456759983952,0.3989872256866317,0.6016543240016048,-113.60101277431338,-113.3983456759984,0.16,1.6,-1.0,0.0,,
114,173.0,Fl-287,287.185989,0.0002,0.51S +18 -10,,1.5175438596491229,0.5175438596491229,0.6589595375722543,0.34104046242774566,,,,,,,0.6023970758545606,0.39695529853999945,0.3976029241454394,0.6030447014600006,-113.60239707585455,-113.39695529854,0.51,5.1,-1.0,0.0,,
114,174.0,Fl-288,288.186763,0.0003,0.80S +32 -18,,1.5263157894736843,0.5263157894736843,0.6551724137931034,0.3448275862068966,,,,,,,0.6037751289777318,0.39557680864058287,0.3962248710222682,0.6044231913594171,-113.60377512897773,-113.39557680864058,0.8,8.0,-1.0,0.0,,
114,175.0,Fl-289,289.189515,0.0003,2.7S +14 -7,171.06,1.5350877192982457,0.5350877192982457,0.6514285714285715,0.34857142857142853,1.5005263157894737,0.9774857142857143,262.5921052631579,111.43337142857143,91.53210526315792,59.62662857142857,0.6051395051442304,0.39420516335109873,0.3948604948557696,0.6057948366489012,-113.60513950514424,-113.3942051633511,2.7,2.7,0.0,0.0,,-111.43337142857142
114,176.0,,,,,171.61,1.543859649122807,0.5438596491228069,0.6477272727272727,0.3522727272727273,1.5053508771929827,0.9750568181818182,264.94175438596494,111.15647727272727,93.3317543859649,60.453522727272734,,,,,,,,,,,,-111.15647727272729
114,177.0,,,,,173.99,1.5526315789473684,0.5526315789473684,0.6440677966101694,0.35593220338983056,1.5262280701754387,0.9829943502824859,270.14236842105265,112.06135593220338,96.15236842105263,61.928644067796625,,,,,,,,,,,,-112.0613559322034
114,178.0,,,,,174.72,1.5614035087719298,0.5614035087719298,0.6404494382022472,0.3595505617977528,1.5326315789473683,0.9815730337078652,272.80842105263156,111.89932584269663,98.08842105263157,62.820674157303365,,,,,,,,,,,,-111.89932584269663
114,179.0,,,,,177.37,1.5701754385964912,0.5701754385964912,0.6368715083798883,0.36312849162011174,1.5558771929824562,0.9908938547486034,278.50201754385967,112.96189944134079,101.13201754385965,64.40810055865921,,,,,,,,,,,,-112.96189944134079
115,170.0,,,,,182.55,1.4782608695652173,0.4782608695652173,0.6764705882352942,0.32352941176470584,1.5873913043478263,1.0738235294117648,269.8565217391304,123.48970588235295,87.30652173913042,59.060294117647054,,,,,,,,,,,,-123.48970588235295
115,171.0,,,,,183.57,1.4869565217391305,0.4869565217391305,0.672514619883041,0.32748538011695905,1.5962608695652174,1.0735087719298244,272.9606086956522,123.45350877192982,89.39060869565219,60.11649122807017,,,,,,,,,,,,-123.45350877192982
115,172.0,Mc-287,287.1902,0.0002,0.03S +16 -2,,1.4956521739130435,0.4956521739130435,0.6686046511627907,0.33139534883720934,,,,,,,0.5989062300872383,0.40043149104670006,0.4010937699127617,0.5995685089532999,-114.59890623008724,-114.4004314910467,0.03,3.0,-2.0,0.0,,
115,173.0,Mc-288,288.19214700000003,0.0002,0.09S +11 -3,,1.5043478260869565,0.5043478260869565,0.6647398843930635,0.33526011560693647,,,,,,,0.6002939420830228,0.39903932566212497,0.3997060579169772,0.600960674337875,-114.60029394208303,-114.39903932566213,0.09,9.0,-2.0,0.0,,
115,177.0,,,,,177.64,1.5391304347826087,0.5391304347826087,0.6497175141242938,0.3502824858757062,1.544695652173913,1.0036158192090394,273.4111304347826,115.41581920903954,95.7711304347826,62.224180790960446,,,,,,,,,,,,-115.41581920903954
115,178.0,,,,,179.54,1.5478260869565217,0.5478260869565217,0.6460674157303371,0.3539325842696629,1.5612173913043477,1.0086516853932583,277.8966956521739,115.99494382022472,98.3566956521739,63.54505617977527,,,,,,,,,,,,-115.99494382022472
115,179.0,,,,,180.36,1.5565217391304347,0.5565217391304347,0.6424581005586593,0.35754189944134074,1.5683478260869566,1.0075977653631285,280.7342608695652,115.87374301675979,100.3742608695652,64.48625698324022,,,,,,,,,,,,-115.87374301675979
116,170.0,,,,,185.03,1.4655172413793103,0.4655172413793103,0.6823529411764706,0.3176470588235294,1.5950862068965517,1.0884117647058824,271.1646551724138,126.25576470588236,86.13465517241379,58.774235294117645,,,,,,,,,,,,-126.25576470588236
116,171.0,,,,,187.3,1.4741379310344827,0.47413793103448265,0.6783625730994152,0.32163742690058483,1.6146551724137932,1.0953216374269006,276.1060344827586,127.05730994152047,88.8060344827586,60.242690058479546,,,,,,,,,,,,-127.05730994152049
116,172.0,,,,,187.92,1.4827586206896552,0.48275862068965525,0.6744186046511628,0.32558139534883723,1.6199999999999999,1.0925581395348836,278.64,126.7367441860465,90.72000000000001,61.18325581395349,,,,,,,,,,,,-126.7367441860465
116,173.0,,,,,190.48,1.4913793103448276,0.4913793103448276,0.6705202312138728,0.32947976878612717,1.6420689655172414,1.1010404624277457,284.07793103448273,127.7206936416185,93.59793103448276,62.7593063583815,,,,,,,,,,,,-127.72069364161848
116,174.0,Lv-290,290.19800499999997,0.0002,15MS +26 -6,,1.5,0.5,0.6666666666666666,0.33333333333333337,,,,,,,0.5995906140016366,0.3997270760010911,0.4004093859983634,0.6002729239989089,-115.59959061400164,-115.39972707600108,0.015,1.5,-2.0,0.0,,
116,175.0,Lv-291,291.200283,0.0002,6MS +12 -3,,1.5086206896551724,0.5086206896551724,0.6628571428571428,0.3371428571428572,,,,,,,0.6009609544232483,0.398351261217696,0.39903904557675174,0.601648738782304,-115.60096095442324,-115.3983512612177,0.006,6.0,-3.0,0.0,,
116,176.0,Lv-292,292.200969,0.0003,18MS +16 -6,,1.5172413793103448,0.5172413793103448,0.6590909090909091,0.34090909090909094,,,,,,,0.6023251757252044,0.39698704763706655,0.3976748242747956,0.6030129523629335,-115.6023251757252,-115.39698704763707,0.018,1.8,-2.0,0.0,,
116,177.0,Lv-293,293.203591,0.0003,53MS +62 -19,,1.5258620689655173,0.5258620689655173,0.655367231638418,0.34463276836158196,,,,,,,0.6036760989056236,0.39562953374605836,0.39632390109437643,0.6043704662539416,-115.60367609890562,-115.39562953374606,0.053,5.3,-2.0,0.0,,
116,179.0,,,,,184.59,1.543103448275862,0.5431034482758621,0.6480446927374302,0.35195530726256985,1.5912931034482758,1.0312290502793295,284.8414655172414,119.62256983240223,100.25146551724139,64.96743016759777,,,,,,,,,,,,-119.62256983240223
117,171.0,,,,,191.45,1.4615384615384615,0.46153846153846145,0.6842105263157895,0.3157894736842105,1.6363247863247863,1.1195906432748537,279.8115384615384,130.9921052631579,88.36153846153844,60.4578947368421,,,,,,,,,,,,-130.9921052631579
117,172.0,,,,,193.25,1.4700854700854702,0.4700854700854702,0.6802325581395349,0.31976744186046513,1.6517094017094016,1.123546511627907,284.0940170940171,131.4549418604651,90.84401709401712,61.79505813953489,,,,,,,,,,,,-131.4549418604651
117,173.0,,,,,193.97,1.4786324786324787,0.4786324786324787,0.6763005780346821,0.32369942196531787,1.6578632478632478,1.12121387283237,286.81034188034187,131.1820231213873,92.8403418803419,62.7879768786127,,,,,,,,,,,,-131.1820231213873
117,174.0,,,,,196.04,1.4871794871794872,0.4871794871794872,0.6724137931034483,0.3275862068965517,1.6755555555555555,1.1266666666666667,291.5466666666667,131.82,95.50666666666667,64.22,,,,,,,,,,,,-131.82
118,173.0,,,,,198.93,1.4661016949152543,0.4661016949152543,0.6820809248554913,0.3179190751445087,1.6858474576271187,1.1498843930635838,291.65161016949156,135.68635838150288,92.72161016949154,63.243641618497115,,,,,,,,,,,,-135.68635838150288
